what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771901495585
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901499288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901502926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901505023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901508313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1771901508329
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901518214
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901568802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1771901568818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1771901568818
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901576024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901577452
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1771901577720
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771901579396
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1771901579635
activated,view,com.altera.sbtgui.launch,13.1.0.162,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1771901584712
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901604144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901604217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901607042
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901628439
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901629952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901667715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771901671165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902549554
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771902551548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902551720
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902558484
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771902558537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1771902563739
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1771902564944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1771902566002
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1771902567758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902569106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902574633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1771902574665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1771902575501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902577899
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902580794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1771902581537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902582270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902583973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1771902583988
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902585011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902594592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1771902594683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902597009
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902598014
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771902598126
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771902598126
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771902599626
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771902599815
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771902599880
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771902612769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923700318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1771923704039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1771923704500
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923704870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923716110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1771923716222
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1771923730325
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771923734912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923741280
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923792788
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1771923793346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923793650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923800267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923808683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923854347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771923854363
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923861002
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923865251
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1771923865640
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771923865975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923865991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923870433
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1771923875888
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771923876015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923882251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923898660
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771923898733
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1771923906240
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771923907351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923912164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923930695
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771923930747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923938345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923939778
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1771923940079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923941380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923948156
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923957872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923973722
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1771923973750
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771923973901
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771923973975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923980212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771923996821
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771923996864
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771923998542
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771923998590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1771923999374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1771923999870
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1771924000575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771924002618
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771924005739
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771924005782
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771924006256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1771924006681
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771924008142
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1771924008884
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1771924009285
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1771924009579
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1771924015701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771924018446
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771924020489
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771924038247
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771924039755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771924040049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1771924043494
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1771924054223
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1771924054417
